#curie_map:
#  BSPO: "http://purl.obolibrary.org/obo/BSPO_"
#  CARO: "http://purl.obolibrary.org/obo/CARO_"
#  CL: "http://purl.obolibrary.org/obo/CL_"
#  DoOR: "http://neuro.uni-konstanz.de/DoOR/content/receptor.php?OR="
#  FBbt: "http://purl.obolibrary.org/obo/FBbt_"
#  FlyBrain_NDB: "https://flybrain-ndb.virtualflybrain.org/neuronrec-"
#  GO: "http://purl.obolibrary.org/obo/GO_"
#  ORCID: "https://orcid.org/"
#  UBERON: "http://purl.obolibrary.org/obo/UBERON_"
#  atlas: "https://www.ento.csiro.au/biology/drosophila/melanogaster.html?"
#  larvalbrain_axon_tract: "http://www.larvalbrain.org/#/browse/axontract/"
#  larvalbrain_neuropil: "http://www.larvalbrain.org/#/browse/neuropil/"
#  obo: "http://purl.obolibrary.org/obo/"
#mapping_set_id: "http://purl.obolibrary.org/obo/fbbt/fbbt-mappings.sssom.tsv"
#mapping_set_description: "Mappings between the Drosophila Anatomy Ontology and foreign ontologies."
#creator_id:
#  - "ORCID:0000-0002-1373-1705"
#  - "ORCID:0000-0002-6095-8718"
#license: "https://creativecommons.org/licenses/by/4.0/"
#subject_source: "obo:fbbt.owl"
subject_id	subject_label	predicate_id	object_id	mapping_justification	object_source	mapping_date	comment
FBbt:00001737	larval gnathal segment	semapv:crossSpeciesExactMatch	UBERON:6001737	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001740	larval labial segment	semapv:crossSpeciesExactMatch	UBERON:6001740	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001741	larval thorax	semapv:crossSpeciesExactMatch	UBERON:6001741	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001742	larval thoracic segment	semapv:crossSpeciesExactMatch	UBERON:6001742	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001743	larval prothoracic segment	semapv:crossSpeciesExactMatch	UBERON:6001743	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001744	larval mesothoracic segment	semapv:crossSpeciesExactMatch	UBERON:6001744	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001745	larval metathoracic segment	semapv:crossSpeciesExactMatch	UBERON:6001745	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001746	larval abdomen	semapv:crossSpeciesExactMatch	UBERON:6001746	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001747	larval abdominal segment	semapv:crossSpeciesExactMatch	UBERON:6001747	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001755	larval abdominal segment 8	semapv:crossSpeciesExactMatch	UBERON:6001755	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001756	larval abdominal segment 9	semapv:crossSpeciesExactMatch	UBERON:6001756	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001760	larval imaginal tissue	semapv:crossSpeciesExactMatch	UBERON:6001760	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001761	imaginal disc	semapv:crossSpeciesExactMatch	UBERON:0000939	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001764	labial disc	semapv:crossSpeciesExactMatch	UBERON:6001764	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001765	clypeo-labral disc	semapv:crossSpeciesExactMatch	UBERON:6001765	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001766	eye-antennal disc	semapv:crossSpeciesExactMatch	UBERON:6001766	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001767	antennal disc	semapv:crossSpeciesExactMatch	UBERON:6001767	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001776	dorsal thoracic disc	semapv:crossSpeciesExactMatch	UBERON:6001776	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001778	wing disc	semapv:crossSpeciesExactMatch	UBERON:6001778	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001779	haltere disc	semapv:crossSpeciesExactMatch	UBERON:6001779	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001780	ventral thoracic disc	semapv:crossSpeciesExactMatch	UBERON:6001780	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001781	prothoracic leg disc	semapv:crossSpeciesExactMatch	UBERON:6001781	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001784	genital disc	semapv:crossSpeciesExactMatch	UBERON:6001784	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001785	male genital disc	semapv:crossSpeciesExactMatch	UBERON:6001785	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001787	female genital disc	semapv:crossSpeciesExactMatch	UBERON:6001787	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001789	histoblast	semapv:crossSpeciesExactMatch	CL:0000373	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00001790	histoblast nest	semapv:crossSpeciesExactMatch	UBERON:6001790	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001842	embryonic/larval digestive system	semapv:crossSpeciesExactMatch	UBERON:6001842	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001845	cephalopharyngeal skeleton	semapv:crossSpeciesExactMatch	UBERON:6001845	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001848	epipharyngeal sclerite	semapv:crossSpeciesExactMatch	UBERON:6001848	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001911	embryonic/larval nervous system	semapv:crossSpeciesExactMatch	UBERON:6001911	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001919	embryonic/larval central nervous system	semapv:crossSpeciesExactMatch	UBERON:6001919	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001920	embryonic/larval brain	semapv:crossSpeciesExactMatch	UBERON:6001920	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001925	embryonic/larval protocerebrum	semapv:crossSpeciesExactMatch	UBERON:6001925	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001925	larval protocerebrum	skos:narrowMatch	larvalbrain_neuropil:392	semapv:ManualMappingCuration		2024-07-11	
FBbt:00001925	larval protocerebrum	skos:narrowMatch	larvalbrain_neuropil:570	semapv:ManualMappingCuration		2024-07-11	
FBbt:00001930	embryonic/larval optic lobe	skos:narrowMatch	larvalbrain_neuropil:391	semapv:ManualMappingCuration		2024-07-11	
FBbt:00001930	embryonic/larval optic lobe	skos:narrowMatch	larvalbrain_neuropil:569	semapv:ManualMappingCuration		2024-07-11	
FBbt:00001939	lamina anlage	skos:narrowMatch	larvalbrain_neuropil:376	semapv:ManualMappingCuration		2024-07-11	
FBbt:00001939	lamina anlage	skos:narrowMatch	larvalbrain_neuropil:554	semapv:ManualMappingCuration		2024-07-11	
FBbt:00001944	lobula anlage	skos:narrowMatch	larvalbrain_neuropil:378	semapv:ManualMappingCuration		2024-07-11	
FBbt:00001944	lobula anlage	skos:narrowMatch	larvalbrain_neuropil:556	semapv:ManualMappingCuration		2024-07-11	
FBbt:00001946	lobula plate anlage	skos:narrowMatch	larvalbrain_neuropil:380	semapv:ManualMappingCuration		2024-07-11	
FBbt:00001946	lobula plate anlage	skos:narrowMatch	larvalbrain_neuropil:558	semapv:ManualMappingCuration		2024-07-11	
FBbt:00001956	optic nerve	semapv:crossSpeciesExactMatch	UBERON:0004904	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00001957	larval deutocerebrum	skos:narrowMatch	larvalbrain_neuropil:337	semapv:ManualMappingCuration		2024-07-11	
FBbt:00001957	larval deutocerebrum	skos:narrowMatch	larvalbrain_neuropil:515	semapv:ManualMappingCuration		2024-07-11	
FBbt:00001962	larval tritocerebrum	skos:narrowMatch	larvalbrain_neuropil:418	semapv:ManualMappingCuration		2024-07-11	
FBbt:00001962	larval tritocerebrum	skos:narrowMatch	larvalbrain_neuropil:596	semapv:ManualMappingCuration		2024-07-11	
FBbt:00001973	larval mandibular neuromere	skos:narrowMatch	larvalbrain_neuropil:386	semapv:ManualMappingCuration		2024-07-11	
FBbt:00001973	larval mandibular neuromere	skos:narrowMatch	larvalbrain_neuropil:564	semapv:ManualMappingCuration		2024-07-11	
FBbt:00001974	larval labial neuromere	skos:narrowMatch	larvalbrain_neuropil:377	semapv:ManualMappingCuration		2024-07-11	
FBbt:00001974	larval labial neuromere	skos:narrowMatch	larvalbrain_neuropil:555	semapv:ManualMappingCuration		2024-07-11	
FBbt:00001975	larval maxillary neuromere	skos:narrowMatch	larvalbrain_neuropil:390	semapv:ManualMappingCuration		2024-07-11	
FBbt:00001975	larval maxillary neuromere	skos:narrowMatch	larvalbrain_neuropil:568	semapv:ManualMappingCuration		2024-07-11	
FBbt:00002639	embryonic/larval sense organ	semapv:crossSpeciesExactMatch	UBERON:6002639	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00002642	embryonic/larval ocular segment sensillum	semapv:crossSpeciesExactMatch	UBERON:6002642	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00002952	prepupa	semapv:crossSpeciesExactMatch	UBERON:0003142	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00002953	pupa	semapv:crossSpeciesExactMatch	UBERON:0003143	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00003004	adult	semapv:crossSpeciesExactMatch	UBERON:0007023	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00003005	adult tagma	semapv:crossSpeciesExactMatch	UBERON:6003005	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00003006	adult segment	semapv:crossSpeciesExactMatch	UBERON:6003006	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00003007	adult head	skos:exactMatch	atlas:head	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003007	adult head	semapv:crossSpeciesExactMatch	UBERON:6003007	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00003009	adult head segment	semapv:crossSpeciesExactMatch	UBERON:6003009	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00003010	adult procephalic segment	semapv:crossSpeciesExactMatch	UBERON:6003010	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00003011	adult labral segment	semapv:crossSpeciesExactMatch	UBERON:6003011	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00003012	adult antennal segment	semapv:crossSpeciesExactMatch	UBERON:6003012	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00003018	adult thorax	skos:exactMatch	atlas:thorax	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003018	adult thorax	semapv:crossSpeciesExactMatch	UBERON:6003018	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00003019	adult thoracic segment	semapv:crossSpeciesExactMatch	UBERON:6003019	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00003020	adult prothoracic segment	semapv:crossSpeciesExactMatch	UBERON:6003020	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00003021	adult mesothoracic segment	semapv:crossSpeciesExactMatch	UBERON:6003021	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00003023	adult abdomen	skos:exactMatch	atlas:abdomen	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003023	adult abdomen	semapv:crossSpeciesExactMatch	UBERON:6003023	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00003024	adult abdominal segment	semapv:crossSpeciesExactMatch	UBERON:6003024	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00003039	adult dorsal trunk	semapv:crossSpeciesExactMatch	UBERON:6003039	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00003125	alimentary canal	semapv:crossSpeciesExactMatch	UBERON:0001555	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00003126	adult mouth	semapv:crossSpeciesExactMatch	UBERON:0000165	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00003154	adult heart	semapv:crossSpeciesExactMatch	UBERON:0015230	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	FBbt is missing a stage-neutral ‘heart’
FBbt:00003219	adepithelial cell	semapv:crossSpeciesExactMatch	CL:0000462	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00003259	adult somatic muscle	semapv:crossSpeciesExactMatch	UBERON:6003259	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00003360	flight muscle cell	semapv:crossSpeciesExactMatch	CL:0000196	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00003559	adult nervous system	semapv:crossSpeciesExactMatch	UBERON:6003559	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00003623	adult central nervous system	semapv:crossSpeciesExactMatch	UBERON:6003623	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00003624	adult brain	semapv:crossSpeciesExactMatch	UBERON:6003624	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00003626	supraesophageal ganglion	semapv:crossSpeciesExactMatch	UBERON:6003626	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00003627	protocerebrum	semapv:crossSpeciesExactMatch	UBERON:6003627	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00003632	adult central complex	semapv:crossSpeciesExactMatch	UBERON:6003632	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00003634	adult protocerebral bridge 1 glomerulus-fan-shaped body-nodulus neuron	skos:exactMatch	FlyBrain_NDB:10240	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003635	adult protocerebral bridge 1 glomerulus-fan-shaped body-lateral accessory lobe neuron	skos:exactMatch	FlyBrain_NDB:10254	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003637	adult ellipsoid body-protocerebral bridge-gall neuron	skos:exactMatch	FlyBrain_NDB:10255	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003638	adult ellipsoid body-nodulus neuron	skos:exactMatch	FlyBrain_NDB:10250	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003639	adult fan-shaped body-nodulus neuron	skos:exactMatch	FlyBrain_NDB:10249	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003642	adult fan-shaped body-bulb neuron	skos:narrowMatch	FlyBrain_NDB:10257	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003642	adult fan-shaped body-bulb neuron	skos:narrowMatch	FlyBrain_NDB:10258	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003643	adult protocerebral bridge-nodulus neuron	skos:exactMatch	FlyBrain_NDB:10248	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003646	adult protocerebral bridge 1 glomerulus-ellipsoid body tile-nodulus 1 neuron	skos:exactMatch	FlyBrain_NDB:10241	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003647	adult protocerebral bridge-fan-shaped body-ellipsoid body neuron	skos:narrowMatch	FlyBrain_NDB:10242	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003647	adult protocerebral bridge-fan-shaped body-ellipsoid body neuron	skos:narrowMatch	FlyBrain_NDB:10243	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003650	adult ellipsoid body ring neuron R1	skos:exactMatch	FlyBrain_NDB:10260	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003651	adult ellipsoid body ring neuron R2	skos:exactMatch	FlyBrain_NDB:10262	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003652	adult ellipsoid body ring neuron R3	skos:exactMatch	FlyBrain_NDB:10263	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003653	adult ellipsoid body ring neuron R4	skos:exactMatch	FlyBrain_NDB:10261	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003655	adult ellipsoid body extrinsic ring neuron ExR1	skos:exactMatch	FlyBrain_NDB:10264	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003658	adult median bundle fan-shaped body tangential neuron	skos:exactMatch	FlyBrain_NDB:10525	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003659	adult lateral fan-shaped body tangential neuron	skos:exactMatch	FlyBrain_NDB:10524	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003686	Kenyon cell	semapv:crossSpeciesExactMatch	CL:0000673	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00003701	adult optic lobe	semapv:crossSpeciesExactMatch	UBERON:0006795	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00003719	lamina monopolar neuron L1	skos:exactMatch	FlyBrain_NDB:10089	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003720	lamina monopolar neuron L2	skos:exactMatch	FlyBrain_NDB:10090	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003721	lamina monopolar neuron L3	skos:exactMatch	FlyBrain_NDB:10091	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003722	lamina monopolar neuron L4	skos:exactMatch	FlyBrain_NDB:10092	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003725	lamina monopolar neuron L5	skos:exactMatch	FlyBrain_NDB:10093	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003727	columnar neuron T1	skos:exactMatch	FlyBrain_NDB:10115	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003728	T2 neuron	skos:exactMatch	FlyBrain_NDB:10116	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003729	T2a neuron	skos:exactMatch	FlyBrain_NDB:10117	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003730	T3 neuron	skos:exactMatch	FlyBrain_NDB:10183	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003732	T4a neuron	skos:exactMatch	FlyBrain_NDB:10118	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003734	T4c neuron	skos:exactMatch	FlyBrain_NDB:10119	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003735	T4d neuron	skos:exactMatch	FlyBrain_NDB:10120	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003737	T5a neuron	skos:exactMatch	FlyBrain_NDB:10121	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003738	T5b neuron	skos:exactMatch	FlyBrain_NDB:10122	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003739	T5c neuron	skos:exactMatch	FlyBrain_NDB:10123	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003740	T5d neuron	skos:exactMatch	FlyBrain_NDB:10124	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003741	lamina wide-field 1 neuron	skos:exactMatch	FlyBrain_NDB:10094	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003743	centrifugal neuron C2	skos:exactMatch	FlyBrain_NDB:10079	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003744	centrifugal neuron C3	skos:exactMatch	FlyBrain_NDB:10080	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003762	LN Pdf neuron	skos:exactMatch	FlyBrain_NDB:10053	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003768	distal medullary amacrine neuron Dm1	skos:exactMatch	FlyBrain_NDB:10081	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003769	distal medullary amacrine neuron Dm2	skos:exactMatch	FlyBrain_NDB:10082	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003770	distal medullary amacrine neuron Dm3	skos:exactMatch	FlyBrain_NDB:10083	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003771	distal medullary amacrine neuron Dm4	skos:exactMatch	FlyBrain_NDB:10084	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003772	distal medullary amacrine neuron Dm5	skos:exactMatch	FlyBrain_NDB:10085	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003773	distal medullary amacrine neuron Dm6	skos:exactMatch	FlyBrain_NDB:10086	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003774	distal medullary amacrine neuron Dm7	skos:exactMatch	FlyBrain_NDB:10087	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003776	medullary intrinsic neuron Mi1	skos:exactMatch	FlyBrain_NDB:10097	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003777	medullary intrinsic neuron Mi2	skos:exactMatch	FlyBrain_NDB:10101	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003778	medullary intrinsic neuron Mi3	skos:exactMatch	FlyBrain_NDB:10102	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003779	medullary intrinsic neuron Mi4	skos:exactMatch	FlyBrain_NDB:10103	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003780	medullary intrinsic neuron Mi5	skos:exactMatch	FlyBrain_NDB:10104	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003781	medullary intrinsic neuron Mi6	skos:exactMatch	FlyBrain_NDB:10105	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003782	medullary intrinsic neuron Mi7	skos:exactMatch	FlyBrain_NDB:10106	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003783	medullary intrinsic neuron Mi8	skos:exactMatch	FlyBrain_NDB:10107	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003784	medullary intrinsic neuron Mi9	skos:exactMatch	FlyBrain_NDB:10108	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003785	medullary intrinsic neuron Mi10	skos:exactMatch	FlyBrain_NDB:10098	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003786	medullary intrinsic neuron Mi11	skos:exactMatch	FlyBrain_NDB:10099	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003787	medullary intrinsic neuron Mi12	skos:exactMatch	FlyBrain_NDB:10100	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003789	transmedullary neuron Tm1	skos:exactMatch	FlyBrain_NDB:10132	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003790	transmedullary neuron Tm2	skos:exactMatch	FlyBrain_NDB:10144	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003791	transmedullary neuron Tm3	skos:exactMatch	FlyBrain_NDB:10153	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003792	transmedullary neuron Tm4	skos:exactMatch	FlyBrain_NDB:10155	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003793	transmedullary neuron Tm5	skos:exactMatch	FlyBrain_NDB:10157	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003794	transmedullary neuron Tm6	skos:exactMatch	FlyBrain_NDB:10160	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003795	transmedullary neuron Tm7	skos:exactMatch	FlyBrain_NDB:10161	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003796	transmedullary neuron Tm8	skos:exactMatch	FlyBrain_NDB:10162	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003797	transmedullary neuron Tm9	skos:exactMatch	FlyBrain_NDB:10163	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003798	transmedullary neuron Tm10	skos:exactMatch	FlyBrain_NDB:10133	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003799	transmedullary neuron Tm11	skos:exactMatch	FlyBrain_NDB:10134	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003800	transmedullary neuron Tm12	skos:exactMatch	FlyBrain_NDB:10135	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003801	transmedullary neuron Tm13	skos:exactMatch	FlyBrain_NDB:10136	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003802	transmedullary neuron Tm14	skos:exactMatch	FlyBrain_NDB:10137	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003803	transmedullary neuron Tm15	skos:exactMatch	FlyBrain_NDB:10138	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003804	transmedullary neuron Tm16	skos:exactMatch	FlyBrain_NDB:10139	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003805	transmedullary neuron Tm17	skos:exactMatch	FlyBrain_NDB:10140	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003806	transmedullary neuron Tm18	skos:exactMatch	FlyBrain_NDB:10141	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003807	transmedullary neuron Tm19	skos:exactMatch	FlyBrain_NDB:10142	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003808	transmedullary neuron Tm20	skos:exactMatch	FlyBrain_NDB:10145	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003809	transmedullary neuron Tm21	skos:exactMatch	FlyBrain_NDB:10146	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003810	transmedullary neuron Tm22	skos:exactMatch	FlyBrain_NDB:10147	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003811	transmedullary neuron Tm23	skos:exactMatch	FlyBrain_NDB:10148	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003812	transmedullary neuron Tm24	skos:exactMatch	FlyBrain_NDB:10149	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003813	transmedullary neuron Tm25	skos:exactMatch	FlyBrain_NDB:10150	semapv:ManualMappingCuration		2024-07-11	
FBbt:00003814	transmedullary neuron Tm26	skos:exactMatch	FlyBrain_NDB:10151	semapv:ManualMappingCuration		2024-07-11	
