primary_type	specificity	FBbt_id	FBbt_name	references
LHAV4c2		FBbt:00049357	adult lateral horn AV4c2 neuron	
LHAV4d1		FBbt:00049359	adult lateral horn AV4d1 neuron	
LHAV4e1		FBbt:00051529	adult lateral horn AV4e1 neuron	
LHAV4e4		FBbt:00049938	adult lateral horn AV4e4 neuron	
LHAV4g17		FBbt:00051540	adult lateral horn AV4g17 neuron	
LHAV4g1a	parent_term	FBbt:00049681	adult lateral horn AV4g1 neuron	
LHAV4g1b	parent_term	FBbt:00049681	adult lateral horn AV4g1 neuron	
LHAV4g1c	parent_term	FBbt:00049681	adult lateral horn AV4g1 neuron	
LHAV4i1		FBbt:00049682	adult lateral horn AV4i1 neuron	
LHAV4i2		FBbt:00051551	adult lateral horn AV4i2 neuron	
LHAV4j1		FBbt:00051552	adult lateral horn AV4j1 neuron	
LHAV4l1	parent_term	FBbt:00059221	adult lateral horn AV4 neuron	
LHAV5a1		FBbt:00049360	adult lateral horn AV5a1 neuron	
LHAV5a10_b	parent_term	FBbt:00051722	adult lateral horn AV5a10 neuron	
LHAV5d1		FBbt:00051730	adult lateral horn AV5d1 neuron	
LHAV5e1		FBbt:00049700	adult lateral horn AV5e1 neuron	
LHAV6a1		FBbt:00049362	adult lateral horn AV6a1 neuron	
LHAV6a3		FBbt:00049702	adult lateral horn AV6a3 neuron	
LHAV6b1		FBbt:00049364	adult lateral horn AV6b1 neuron	
LHAV6b4		FBbt:00051736	adult lateral horn AV6b4 neuron	
LHAV6c1a	parent_term	FBbt:00049366	adult lateral horn AV6c1 neuron	
LHAV6c1b	parent_term	FBbt:00049366	adult lateral horn AV6c1 neuron	
LHAV6e1		FBbt:00051738	adult lateral horn AV6e1 neuron	
LHAV6g1		FBbt:00051741	adult lateral horn AV6g1 neuron	
LHAV6h1		FBbt:00051742	adult lateral horn AV6h1 neuron	
LHAV7a1a	parent_term	FBbt:00049367	adult lateral horn AV7a1 neuron	
LHAV7a1b	parent_term	FBbt:00049367	adult lateral horn AV7a1 neuron	
LHAV7a1c	parent_term	FBbt:00049367	adult lateral horn AV7a1 neuron	
LHAV7a2		FBbt:00051743	adult lateral horn AV7a2 neuron	
LHAV7a3		FBbt:00051744	adult lateral horn AV7a3 neuron	
LHAV7a4a	parent_term	FBbt:00051745	adult lateral horn AV7a4 neuron	
LHAV7a4b	parent_term	FBbt:00051745	adult lateral horn AV7a4 neuron	
LHAV7a5		FBbt:00051746	adult lateral horn AV7a5 neuron	
LHAV7a6		FBbt:00051747	adult lateral horn AV7a6 neuron	
LHAV7a7		FBbt:00051748	adult lateral horn AV7a7 neuron	
LHAV8a1		FBbt:00049683	adult lateral horn AV8a1 neuron	
LHAV9a1_a	parent_term	FBbt:00051752	adult lateral horn AV9a1 neuron	
LHAV9a1_b	parent_term	FBbt:00051752	adult lateral horn AV9a1 neuron	
LHAV9a1_c	parent_term	FBbt:00051752	adult lateral horn AV9a1 neuron	
LHCENT1		FBbt:00049794	adult lateral horn centrifugal neuron 1	
LHCENT10	general_term	FBbt:00049661	adult lateral horn centrifugal neuron	
LHCENT11		FBbt:00051505	adult lateral horn centrifugal neuron 11	
LHCENT12a	parent_term	FBbt:00051506	adult lateral horn centrifugal neuron 12	
LHCENT12b	parent_term	FBbt:00051506	adult lateral horn centrifugal neuron 12	
LHCENT13		FBbt:00051507	adult lateral horn centrifugal neuron 13	
LHCENT14		FBbt:00051508	adult lateral horn centrifugal neuron 14	
LHCENT2		FBbt:00049795	adult lateral horn centrifugal neuron 2	
LHCENT3		FBbt:00049796	adult lateral horn centrifugal neuron 3	
LHCENT4		FBbt:00049797	adult lateral horn centrifugal neuron 4	
LHCENT5		FBbt:00049798	adult lateral horn centrifugal neuron 5	
LHCENT6		FBbt:00049799	adult lateral horn centrifugal neuron 6	
LHCENT8		FBbt:00049801	adult lateral horn centrifugal neuron 8	
LHCENT9		FBbt:00049802	adult lateral horn centrifugal neuron 9	
LHMB1		FBbt:00049662	adult lateral horn-mushroom body neuron 1	
LHPD1b1		FBbt:00051754	adult lateral horn PD1b1 neuron	
LHPD2c1		FBbt:00049372	adult lateral horn PD2c1 neuron	
LHPD2c7		FBbt:00051763	adult lateral horn PD2c7 neuron	
LHPD2d1		FBbt:00049373	adult lateral horn PD2d1 neuron	
LHPD2d2		FBbt:00051764	adult lateral horn PD2d2 neuron	
LHPD3a2		FBbt:00049376	adult lateral horn PD3a2 neuron	
LHPD3a4		FBbt:00049937	adult lateral horn PD3a4 neuron	
LHPD3a5		FBbt:00049685	adult lateral horn PD3a5 neuron	
LHPD3c1		FBbt:00051511	adult lateral horn PD3c1 neuron	
LHPD4a1		FBbt:00051765	adult lateral horn PD4a1 neuron	
LHPD4b1a	parent_term	FBbt:00051767	adult lateral horn PD4b1 neuron	
LHPD4b1b	parent_term	FBbt:00051767	adult lateral horn PD4b1 neuron	
LHPD4c1		FBbt:00051768	adult lateral horn PD4c1 neuron	
LHPD4d1		FBbt:00049377	adult lateral horn PD4d1 neuron	
LHPD5a1		FBbt:00049704	adult lateral horn PD5a1 neuron	
LHPD5c1		FBbt:00051771	adult lateral horn PD5c1 neuron	
LHPD5d1		FBbt:00051772	adult lateral horn PD5d1 neuron	
LHPV10a1a	parent_term	FBbt:00051775	adult lateral horn PV10a1 neuron	
LHPV10a1b	parent_term	FBbt:00051775	adult lateral horn PV10a1 neuron	
LHPV10b1		FBbt:00051776	adult lateral horn PV10b1 neuron	
LHPV10c1		FBbt:00049424	adult lateral horn PV10c1 neuron	
LHPV10d1		FBbt:00051777	adult lateral horn PV10d1 neuron	
LHPV11a1		FBbt:00051778	adult lateral horn PV11a1 neuron	
LHPV12a1		FBbt:00049428	adult lateral horn PV12a1 neuron	
LHPV1c1		FBbt:00049691	adult lateral horn PV1c1 neuron	
LHPV1c2		FBbt:00051779	adult lateral horn PV1c2 neuron	
LHPV1d1		FBbt:00051780	adult lateral horn PV1d1 neuron	
LHPV2a1_a		FBbt:20005129	adult LHPV2a1_a neuron	
LHPV2a1_b		FBbt:20006733	adult LHPV2a1_b neuron	
LHPV2a1_c		FBbt:20006932	adult LHPV2a1_c neuron	
LHPV2a2		FBbt:00049689	adult lateral horn PV2a2 neuron	
LHPV2b5		FBbt:00049687	adult lateral horn PV2b5 neuron	
LHPV2c2a	parent_term	FBbt:00051785	adult lateral horn PV2c2 neuron	
LHPV2c2b	parent_term	FBbt:00051785	adult lateral horn PV2c2 neuron	
LHPV2d1		FBbt:00049382	adult lateral horn PV2d1 neuron	
LHPV2e1_a	parent_term	FBbt:00051791	adult lateral horn PV2e1 neuron	
LHPV2f2		FBbt:00049688	adult lateral horn PV2f2 neuron	
LHPV2g1		FBbt:00051795	adult lateral horn PV2g1 neuron	
LHPV2h1		FBbt:00051796	adult lateral horn PV2h1 neuron	
LHPV2i1a	parent_term	FBbt:00051797	adult lateral horn PV2i1 neuron	
LHPV2i1b	parent_term	FBbt:00051797	adult lateral horn PV2i1 neuron	
LHPV2i2a	parent_term	FBbt:00051798	adult lateral horn PV2i2 neuron	
LHPV2i2b	parent_term	FBbt:00051798	adult lateral horn PV2i2 neuron	
LHPV3a1		FBbt:00051799	adult lateral horn PV3a1 neuron	
LHPV3a2		FBbt:00051800	adult lateral horn PV3a2 neuron	
LHPV3b1_b	parent_term	FBbt:00049705	adult lateral horn PV3b1 neuron	
LHPV3c1		FBbt:00048241	mushroom body calyx-pedunculus arborizing neuron 2	
LHPV4a1		FBbt:00049384	adult lateral horn PV4a1 neuron	
LHPV4a10		FBbt:00049393	adult lateral horn PV4a10 neuron	
LHPV4a11		FBbt:00049394	adult lateral horn PV4a11 neuron	
LHPV4a2		FBbt:00049385	adult lateral horn PV4a2 neuron	
LHPV4a5		FBbt:00049388	adult lateral horn PV4a5 neuron	
LHPV4a7a		FBbt:20005793	adult LHPV4a7a neuron	
LHPV4a7b		FBbt:20006353	adult LHPV4a7b neuron	
LHPV4a8		FBbt:00049391	adult lateral horn PV4a8 neuron	
LHPV4a9		FBbt:00049392	adult lateral horn PV4a9 neuron	
LHPV4b1		FBbt:00049396	adult lateral horn PV4b1 neuron	
LHPV4b2		FBbt:00049397	adult lateral horn PV4b2 neuron	
LHPV4b3		FBbt:00049398	adult lateral horn PV4b3 neuron	
LHPV4b9		FBbt:00049706	adult lateral horn PV4b9 neuron	
LHPV4c3		FBbt:00049401	adult lateral horn PV4c3 neuron	
LHPV4c4		FBbt:00049693	adult lateral horn PV4c4 neuron	
LHPV4d3		FBbt:00049404	adult lateral horn PV4d3 neuron	
LHPV4e1		FBbt:00049425	adult lateral horn PV4e1 neuron	
LHPV4h1		FBbt:00049707	adult lateral horn PV4h1 neuron	
LHPV4h3		FBbt:00049708	adult lateral horn PV4h3 neuron	
LHPV4j3		FBbt:00051584	adult lateral horn PV4j3 neuron	
LHPV4l1		FBbt:00051586	adult lateral horn PV4l1 neuron	
LHPV4m1		FBbt:00049860	adult lateral horn PV4m1 neuron	
LHPV5a1		FBbt:00049407	adult lateral horn PV5a1 neuron	
LHPV5a5		FBbt:00049695	adult lateral horn PV5a5 neuron	
LHPV5b1		FBbt:00049410	adult lateral horn PV5b1 neuron	
LHPV5b2		FBbt:00049411	adult lateral horn PV5b2 neuron	
LHPV5b3		FBbt:00049412	adult lateral horn PV5b3 neuron	
LHPV5b4		FBbt:00051513	adult lateral horn PV5b4 neuron	
LHPV5b5		FBbt:00051514	adult lateral horn PV5b5 neuron	
LHPV5b6		FBbt:00051515	adult lateral horn PV5b6 neuron	
LHPV5c1		FBbt:00049413	adult lateral horn PV5c1 neuron	
LHPV5c2		FBbt:00049414	adult lateral horn PV5c2 neuron	
LHPV5c3		FBbt:00049415	adult lateral horn PV5c3 neuron	
LHPV5d1		FBbt:00049416	adult lateral horn PV5d1 neuron	
LHPV5e1		FBbt:00051061	adult lateral horn PV5e1 neuron	
LHPV5e2		FBbt:00051518	adult lateral horn PV5e2 neuron	
LHPV5e3		FBbt:00051519	adult lateral horn PV5e3 neuron	
LHPV5g1_a	parent_term	FBbt:00049417	adult lateral horn PV5g1 neuron	
LHPV5g1_b	parent_term	FBbt:00049417	adult lateral horn PV5g1 neuron	
LHPV5g2		FBbt:00049418	adult lateral horn PV5g2 neuron	
LHPV5i1		FBbt:00051521	adult lateral horn PV5i1 neuron	
LHPV5l1		FBbt:00051522	adult lateral horn PV5l1 neuron	
LHPV6a1		FBbt:00049420	adult lateral horn PV6a1 neuron	
LHPV6a10		FBbt:00051803	adult lateral horn PV6a10 neuron	
LHPV6a3		FBbt:00049421	adult lateral horn PV6a3 neuron	
LHPV6c1		FBbt:00049422	adult lateral horn PV6c1 neuron	
LHPV6c2		FBbt:00051813	adult lateral horn PV6c2 neuron	
LHPV6d1		FBbt:00051814	adult lateral horn PV6d1 neuron	
LHPV6f1		FBbt:00049709	adult lateral horn PV6f1 neuron	
LHPV6g1		FBbt:00049711	adult lateral horn PV6g1 neuron	
LHPV6h1		FBbt:00049710	adult lateral horn PV6h1 neuron	
LHPV6h2		FBbt:00051822	adult lateral horn PV6h2 neuron	
LHPV6j1		FBbt:00051828	adult lateral horn PV6j1 neuron	
LHPV6k2		FBbt:00049712	adult lateral horn PV6k2 neuron	
LHPV6l1		FBbt:00051830	adult lateral horn PV6l1 neuron	
LHPV6l2		FBbt:00051831	adult lateral horn PV6l2 neuron	
LHPV6m1		FBbt:00051832	adult lateral horn PV6m1 neuron	
LHPV6o1		FBbt:00049713	adult lateral horn PV6o1 neuron	
LHPV6p1		FBbt:00051833	adult lateral horn PV6p1 neuron	
LHPV6q1		FBbt:00051834	adult lateral horn PV6q1 neuron	
LHPV6r1		FBbt:00049792	adult lateral horn PV6r1 neuron	
LHPV7a1a	parent_term	FBbt:00051835	adult lateral horn PV7a1 neuron	
LHPV7a1b	parent_term	FBbt:00051835	adult lateral horn PV7a1 neuron	
LHPV7a2		FBbt:00049714	adult lateral horn PV7a2 neuron	
LHPV7b1		FBbt:00051836	adult lateral horn PV7b1 neuron	
LHPV7c1		FBbt:00049793	adult lateral horn PV7c1 neuron	
LHPV8a1		FBbt:00051837	adult lateral horn PV8a1 neuron	
LHPV8c1		FBbt:00051839	adult lateral horn PV8c1 neuron	
LHPV9b1		FBbt:00051841	adult lateral horn PV9b1 neuron	
Li01		FBbt:20011410	adult lobula intrinsic neuron Li22	FlyBase:FBrf0262545
Li02		FBbt:20007238	adult lobula intrinsic neuron Li23	FlyBase:FBrf0262545
Li03		FBbt:20011411	adult lobula intrinsic neuron Li27	FlyBase:FBrf0262545
Li04		FBbt:20011408	adult lobula intrinsic neuron Li18b	FlyBase:FBrf0262545
Li05		FBbt:20007263	adult lobula intrinsic neuron Li21	FlyBase:FBrf0262545
Li06		FBbt:00003812	transmedullary neuron Tm24	FlyBase:FBrf0262545
Li07		FBbt:20011416	adult lobula intrinsic neuron Li35	FlyBase:FBrf0262545
Li08		FBbt:20007252	adult lobula intrinsic neuron Li18a	FlyBase:FBrf0262545
Li09	parent_term	FBbt:20007243	adult Li34 neuron	FlyBase:FBrf0262545
Li10		FBbt:20007234	lobula intrinsic neuron Li14	FlyBase:FBrf0262545
Li11	parent_term	FBbt:20007243	adult Li34 neuron	FlyBase:FBrf0262545
Li12		FBbt:20007230	adult lobula intrinsic neuron Li20	FlyBase:FBrf0262545
Li124_56	general_term	FBbt:00003882	lobula intrinsic neuron	
Li13		FBbt:20011406	adult lobula intrinsic neuron Li13	FlyBase:FBrf0262545
Li14		FBbt:00003811	transmedullary neuron Tm23	FlyBase:FBrf0262545
Li15		FBbt:20007244	adult lobula intrinsic neuron Li15	FlyBase:FBrf0262545
Li16		FBbt:20007246	adult lobula intrinsic neuron Li26	FlyBase:FBrf0262545
Li17		FBbt:20007245	adult lobula intrinsic neuron Li25	FlyBase:FBrf0262545
Li18		FBbt:20011409	adult lobula intrinsic neuron Li19	FlyBase:FBrf0262545
Li19		FBbt:20011404	adult lobula intrinsic neuron Li11b	FlyBase:FBrf0262545
Li20		FBbt:20007230	adult lobula intrinsic neuron Li20	FlyBase:FBrf0262545
Li21		FBbt:20007255	adult lobula intrinsic neuron Li17	FlyBase:FBrf0262545
Li22		FBbt:00003884	lobula intrinsic neuron Li2	FlyBase:FBrf0262545
Li23		FBbt:20011417	adult lobula intrinsic neuron Li36	FlyBase:FBrf0262545
Li24		FBbt:20011412	adult lobula intrinsic neuron Li30	FlyBase:FBrf0262545
Li25		FBbt:20011403	adult lobula intrinsic neuron Li11a	FlyBase:FBrf0262545
Li26		FBbt:20007250	adult lobula intrinsic neuron Li29	FlyBase:FBrf0262545
Li27		FBbt:20011405	adult lobula intrinsic neuron Li12	FlyBase:FBrf0262545
Li28		FBbt:20011407	adult lobula intrinsic neuron Li16	FlyBase:FBrf0262545
Li29		FBbt:20011415	adult lobula intrinsic neuron Li33	FlyBase:FBrf0262545
Li30		FBbt:20011419	adult lobula intrinsic neuron Li38	FlyBase:FBrf0262545
Li31		FBbt:20011414	adult lobula intrinsic neuron Li32	FlyBase:FBrf0262545
Li32		FBbt:20011420	adult lobula intrinsic neuron Li39	FlyBase:FBrf0262545
Li33	general_term	FBbt:00003882	lobula intrinsic neuron	
lLN1_a	parent_term	FBbt:00007395	adult antennal lobe local neuron lLN1	
lLN1_bc	parent_term	FBbt:00007395	adult antennal lobe local neuron lLN1	
lLN10		FBbt:20003744	adult antennal lobe local neuron lLN10	
lLN13		FBbt:20003748	adult antennal lobe local neuron lLN13	
lLN2F_a	parent_term	FBbt:00049812	adult antennal lobe local neuron lLN2F	
lLN2F_b	parent_term	FBbt:00049812	adult antennal lobe local neuron lLN2F	
lLN2P_a	parent_term	FBbt:00049813	adult antennal lobe local neuron lLN2P	
lLN2P_b	parent_term	FBbt:00049813	adult antennal lobe local neuron lLN2P	
lLN2P_c	parent_term	FBbt:00049813	adult antennal lobe local neuron lLN2P	
lLN2T_b	parent_term	FBbt:00049816	adult antennal lobe local neuron lLN2T	
lLN2T_c	parent_term	FBbt:00049816	adult antennal lobe local neuron lLN2T	
lLN2T_d	parent_term	FBbt:00049816	adult antennal lobe local neuron lLN2T	
lLN2T_e	parent_term	FBbt:00049816	adult antennal lobe local neuron lLN2T	
lLN2X02	parent_term	FBbt:00007396	adult antennal lobe local neuron lLN2	
lLN2X03	parent_term	FBbt:00007396	adult antennal lobe local neuron lLN2	
lLN2X04	parent_term	FBbt:00007396	adult antennal lobe local neuron lLN2	
lLN2X05	parent_term	FBbt:00007396	adult antennal lobe local neuron lLN2	
lLN2X06	parent_term	FBbt:00007396	adult antennal lobe local neuron lLN2	
lLN2X07	parent_term	FBbt:00007396	adult antennal lobe local neuron lLN2	
lLN2X09	parent_term	FBbt:00007396	adult antennal lobe local neuron lLN2	
lLN2X10	parent_term	FBbt:00007396	adult antennal lobe local neuron lLN2	
lLN2X11	parent_term	FBbt:00007396	adult antennal lobe local neuron lLN2	
lLN2X12	parent_term	FBbt:00007396	adult antennal lobe local neuron lLN2	
lLN8		FBbt:20003742	adult antennal lobe local neuron lLN8	
lLN9		FBbt:20003743	adult antennal lobe local neuron lLN9	
LLPC1		FBbt:00058227	lobula-lobula plate columnar neuron LLPC1	
LLPC2		FBbt:00052853	lobula-lobula plate columnar neuron LLPC2	
LLPC3		FBbt:00052854	lobula-lobula plate columnar neuron LLPC3	
LLPC4		FBbt:00053500	lobula-lobula plate columnar neuron LLPC4	
LLPt		FBbt:20007237	adult lobula-lobula plate neuron LOLP1	FlyBase:FBrf0262545
LM102a_L234-M89	general_term	FBbt:00007577	adult optic lobe intrinsic neuron	
LMa1	parent_term	FBbt:20007235	adult CB3820 neuron	
LMa2		FBbt:20007239	adult medulla-lobula neuron MeLo8	FlyBase:FBrf0262545
LMa3		FBbt:20011498	adult transmedullary Y neuron TmY19b	FlyBase:FBrf0262545
LMa4	parent_term	FBbt:20011497	adult transmedullary Y neuron TmY19a	FlyBase:FBrf0262545
LMa5		FBbt:20007233	adult medulla-lobula neuron MeLo9	FlyBase:FBrf0262545
LMt1	parent_term	FBbt:20007235	adult CB3820 neuron	
LMt2		FBbt:20007249	adult medulla-lobula neuron MeLo10	FlyBase:FBrf0262545
LMt3		FBbt:20007236	adult medulla-lobula neuron MeLo14	FlyBase:FBrf0262545
LMt4	parent_term	FBbt:20007235	adult CB3820 neuron	
LN60a	general_term	FBbt:00007390	adult antennal lobe local neuron	
LN60b	general_term	FBbt:00007390	adult antennal lobe local neuron	
LNd_CRY-		FBbt:00047187	CRY negative LNd neuron	
LNd_CRY+	parent_term	FBbt:00004045	LNd neuron	
LNd_CRY+_ITP+		FBbt:00047189	ITP and CRY expressing LNd neuron	
LNO1		FBbt:00049136	adult lateral accessory lobe-ipsilateral nodulus 2 neuron	
LNO2		FBbt:00051251	adult lateral accessory lobe-wedge-ipsilateral nodulus 2 neuron	
LNOa		FBbt:00049137	adult lateral accessory lobe-anterior nodulus 3 neuron	
LPC1		FBbt:00111767	lobula plate columnar neuron LPC1	
LPC2		FBbt:00052852	lobula plate columnar neuron LPC2	
LPi01		FBbt:00053464	lobula plate intrinsic neuron LPi1-4	FlyBase:FBrf0262545
LPi02		FBbt:00053466	lobula plate intrinsic neuron LPi2d	FlyBase:FBrf0262545
LPi03		FBbt:00053470	lobula plate intrinsic neuron LPi3c	FlyBase:FBrf0262545
LPi04		FBbt:00053468	lobula plate intrinsic neuron LPi3a	FlyBase:FBrf0262545
LPi05		FBbt:00053467	lobula plate intrinsic neuron LPi2e	FlyBase:FBrf0262545
LPi06		FBbt:00053471	lobula plate intrinsic neuron LPi4a	FlyBase:FBrf0262545
LPi07		FBbt:00052858	lobula plate intrinsic neuron LPi34-12	FlyBase:FBrf0262545
LPi08		FBbt:00053469	lobula plate intrinsic neuron LPi3b	FlyBase:FBrf0262545
LPi09		FBbt:00111289	lobula plate intrinsic neuron LPi3-4	FlyBase:FBrf0262545
LPi10		FBbt:00053465	lobula plate intrinsic neuron LPi2c	FlyBase:FBrf0262545
LPi11		FBbt:00111288	lobula plate intrinsic neuron LPi4-3	FlyBase:FBrf0262545
LPi12		FBbt:00052857	lobula plate intrinsic neuron LPi2b	FlyBase:FBrf0262545
LPi13		FBbt:00053472	lobula plate intrinsic neuron LPi4b	FlyBase:FBrf0262545
LPi14		FBbt:00052850	lobula plate intrinsic neuron LPi1-2	FlyBase:FBrf0262545
LPi15		FBbt:00052851	lobula plate intrinsic neuron LPi2-1	FlyBase:FBrf0262545
LPLC1		FBbt:00111762	lobula plate-lobula columnar neuron LPLC1	
LPLC2		FBbt:00111763	lobula plate-lobula columnar neuron LPLC2	
LPLC4		FBbt:00111765	lobula plate-lobula columnar neuron LPLC4	
LPN		FBbt:00007432	adult LP neuron	
LPsP		FBbt:00111382	adult lateral accessory lobe-posterior slope-protocerebral bridge neuron	
LPT04_HST		FBbt:00053407	horizontal twin cell HST	
LPT21		FBbt:00053420	adult lobula plate tangential neuron LPT21	
LPT22		FBbt:00053421	adult lobula plate tangential neuron LPT22	
LPT23		FBbt:00053422	adult lobula plate tangential neuron LPT23	
LPT26		FBbt:00053423	adult lobula plate tangential neuron LPT26	
LPT27		FBbt:00053288	adult lobula plate tangential neuron LPT27	
LPT28		FBbt:00053331	adult lobula plate tangential neuron LPT28	
LPT29		FBbt:00053349	adult lobula plate tangential neuron LPT29	
LPT30		FBbt:00053350	adult lobula plate tangential neuron LPT30	
LPT31		FBbt:20003618	adult wedge neuron 068	
LPT42_Nod4		FBbt:00053415	lobula plate tangential neuron Nod4	
LPT45_dCal1		FBbt:00053419	lobula plate tangential neuron dCal1	
LPT47_vCal2		FBbt:00053417	lobula plate tangential neuron vCal2	
LPT48_vCal3		FBbt:00053418	lobula plate tangential neuron vCal3	
LPT49		FBbt:00053353	adult lobula plate tangential neuron LPT49	
LPT50		FBbt:00053354	adult lobula plate tangential neuron LPT50	
LPT51		FBbt:00053388	adult lobula plate tangential neuron LPT51	
LPT52		FBbt:00053389	adult lobula plate tangential neuron LPT52	
LPT53		FBbt:00053424	adult lobula plate tangential neuron LPT53	
LPT54		FBbt:20001679	adult lobula plate tangential neuron LPT54	
LPT57		FBbt:00053425	adult lobula plate tangential neuron LPT57	
LPT58		FBbt:00052270	lobula plate tangential neuron V1	FlyBase:FBrf0262545
LPTe01		FBbt:20007295	lobula plate tangential neuron LPT100	FlyBase:FBrf0262545
LPTe02		FBbt:20001707	adult lobula plate tangential neuron LPT101	
LT11		FBbt:00100487	lobula tangential neuron LT11	
LT1a	parent_term	FBbt:00003860	lobula tangential neuron LT1	
LT1b	parent_term	FBbt:00003860	lobula tangential neuron LT1	
LT1c	parent_term	FBbt:00003860	lobula tangential neuron LT1	
LT1d	parent_term	FBbt:00003860	lobula tangential neuron LT1	
LT33		FBbt:00049516	lobula tangential neuron LT33	
LT34		FBbt:20011442	adult lobula tangential neuron LT34	
LT36		FBbt:20011443	adult lobula tangential neuron LT36	
LT37		FBbt:20011444	adult lobula tangential neuron LT37	
LT38		FBbt:20011422	adult lobula visual centrifugal neuron LoVC17	FlyBase:FBrf0262545
LT39		FBbt:20011445	adult lobula tangential neuron LT39	
